DateTime	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
2023-05-11 19:48:34.269751	1494.4	1644.1	1416.4	1517.3	1749.1	1384.6	1346.4	1766.1	6485.7	2890.9	6598.1	2955.6	3617.2	2780.4	2791.3	3464.6	1353.8	1135.5	1136.1	1391.1	3169.9	3044.7	2752.8	3498.3	1221.6	534.6	1055.3	1067.2	1018.4	843.2	854.2	928.7
2023-05-11 20:08:45.945642	1466.2	1616.3	1408.9	1473.9	1771.6	1365.0	1337.1	1820.1	6652.0	2897.2	6741.8	2958.6	3676.4	2697.0	2727.6	3476.1	1293.2	1113.6	1129.9	1421.0	3133.9	3030.1	2719.0	3446.4	1250.6	536.5	1079.5	1071.4	1080.3	859.9	888.3	977.4
2023-05-11 20:28:56.666169	1488.6	1642.2	1417.1	1488.9	1688.2	1361.2	1330.2	1919.7	6421.6	2901.0	6722.0	2932.8	3573.8	2677.0	2668.0	3301.0	1267.8	1134.1	1145.9	1303.5	3106.7	2993.4	2673.5	3378.8	1212.2	526.6	1046.1	1054.6	1032.4	839.3	845.7	936.6
2023-05-11 20:49:07.263055	1469.1	1632.5	1412.9	1483.5	1666.1	1341.6	1327.9	2018.9	6543.5	2883.6	6659.6	2876.3	3399.7	2660.9	2658.7	3334.7	1270.5	1135.8	1125.8	1338.3	3090.8	2982.1	2707.9	3405.7	1340.4	531.5	1091.7	1080.1	1037.8	851.1	859.0	934.7
2023-05-11 21:09:18.098374	1426.1	1600.8	1387.3	1460.9	1729.4	1339.4	1305.6	1728.3	6364.9	2901.6	6716.8	2934.2	3608.0	2674.9	2680.3	4591.8	1269.5	1134.4	1119.7	1352.3	3061.4	2980.0	2671.8	3367.7	1347.1	525.7	1054.1	1045.3	1034.5	844.0	852.3	936.0
2023-05-11 21:29:28.608884	1515.0	1657.2	1443.2	1537.0	1758.5	1376.0	1359.3	1985.1	6089.3	2869.4	6627.8	2806.5	3468.3	2652.9	2662.3	3294.1	1250.3	1121.9	1120.7	1790.5	3007.5	2893.3	2593.3	3303.8	1245.3	526.7	1046.5	1053.5	1029.7	854.8	859.3	950.8
2023-05-11 21:49:39.450104	1493.1	1654.9	1447.3	1515.7	1667.1	1332.6	1325.5	2016.8	6815.7	2958.8	6769.3	2999.4	3389.3	2628.7	2627.8	3275.7	1238.7	1126.7	1108.3	1338.0	2993.5	2886.7	2566.5	3375.1	1228.5	524.1	1036.1	1055.8	996.2	839.1	859.0	937.7
2023-05-11 22:09:50.064524	1512.4	1652.3	1423.0	1490.4	1750.2	1448.4	1416.6	2340.1	6032.9	2845.6	6523.4	2913.8	3581.2	2596.8	2608.3	3288.7	1459.9	1107.6	1106.9	1331.5	2994.1	2893.6	2603.2	3260.7	1199.9	532.4	1037.0	1026.6	978.8	830.1	853.3	915.9
2023-05-11 22:30:00.620932	1386.7	1555.4	1359.2	1421.9	1499.7	1298.3	1284.4	2213.6	6224.2	2712.4	6442.8	2802.8	3472.8	2547.8	2571.9	4002.6	1225.8	1109.1	1119.3	1325.1	2870.6	2778.7	2516.0	3238.2	1173.9	516.1	1023.3	1038.7	1035.4	833.5	837.6	919.4
2023-05-11 22:50:11.253438	1455.7	1612.3	1385.0	1472.7	1687.7	1328.9	1314.5	1900.8	5941.4	2695.8	6378.6	2726.1	3262.7	2534.3	2559.5	3197.2	1261.9	1123.9	1108.9	1368.4	2922.0	2818.0	2538.9	3217.1	1179.3	514.8	996.7	994.5	1047.2	832.1	844.5	935.8
2023-05-11 23:10:22.418266	1507.9	1675.3	1448.3	1501.4	1798.0	1421.4	1389.8	2187.3	6198.2	2809.8	6520.4	2802.3	3376.1	2615.2	2628.8	3312.4	1418.5	1124.7	1115.1	1388.3	2899.2	2799.2	2505.4	3163.4	1182.6	507.3	1019.4	1034.9	1078.1	866.7	887.2	962.3
2023-05-11 23:30:33.583232	1440.8	1582.8	1387.9	1462.4	1713.5	1315.5	1282.9	1923.9	5869.5	2734.1	6386.7	2750.9	3423.6	2590.3	2591.9	4040.0	1198.6	1066.9	1068.8	1283.0	2895.7	2782.0	2503.8	3148.5	1215.7	515.4	1041.1	1044.2	1010.3	850.0	855.5	947.9
2023-05-11 23:50:44.012365	1441.9	1606.6	1380.0	1469.2	1604.2	1278.0	1248.4	1873.3	6128.6	2732.7	6365.2	2786.7	3318.3	2533.7	2577.1	3133.8	1300.5	1179.4	1151.4	2112.1	2918.1	2826.2	2526.4	3226.2	1206.1	521.7	1018.1	1039.4	1062.1	862.0	883.1	965.2
2023-05-12 00:10:54.152667	1459.7	1643.0	1416.2	1478.5	1583.3	1272.6	1245.4	1776.2	5973.1	2787.2	6479.5	2811.1	3377.5	2568.5	2542.5	3190.4	1179.1	1057.7	1043.8	1199.8	2946.6	2840.8	2541.7	3306.1	1191.2	513.2	1007.2	1012.6	1001.5	831.1	836.9	935.4
2023-05-12 00:31:04.583916	1488.7	1657.7	1437.8	1504.7	1636.2	1317.8	1280.3	1650.3	5954.6	2787.9	6528.4	2832.9	3298.6	2537.8	2527.7	3217.5	1227.5	1115.9	1094.6	1322.4	2994.0	2865.5	2569.9	3294.4	1179.8	515.4	1031.7	1023.7	988.3	847.5	857.1	935.6
2023-05-12 00:51:15.117573	1469.6	1634.5	1427.3	1509.2	1546.3	1262.6	1231.1	1637.4	5693.1	2699.4	6367.3	2703.3	3428.0	2508.1	2475.5	3139.3	1142.3	1047.2	1047.6	1206.7	2828.6	2710.0	2447.1	8423.8	1160.6	501.5	1014.3	1001.6	1023.4	834.6	847.1	940.2
2023-05-12 01:11:26.602103	1517.6	1678.4	1468.4	1543.2	1584.6	1246.2	1234.6	1631.5	5734.3	2631.4	6245.5	2700.6	3532.0	2505.7	2523.3	3160.1	1202.4	1080.0	1074.9	1299.8	2942.8	2828.4	2548.5	3514.2	1209.1	526.3	1056.4	1062.2	991.9	855.3	871.5	938.0
2023-05-12 01:31:38.011227	1464.3	1647.0	1420.1	1487.7	1583.0	1279.1	1258.7	1794.6	5650.9	2691.2	6462.4	2723.1	3502.8	2461.5	2476.0	3389.7	1159.5	1073.1	1070.0	1244.4	2814.0	2719.4	2451.1	3222.4	1153.2	509.2	998.6	992.9	1019.2	851.6	848.8	952.8
2023-05-12 01:51:50.648236	1440.0	1602.5	1399.5	1468.4	1550.7	1220.9	1195.7	1528.3	5668.5	2601.6	6231.8	2648.1	3469.3	2343.8	2362.7	3618.4	1149.7	1031.6	1021.0	1189.8	2809.3	2721.7	2435.4	3215.5	1161.1	503.8	1021.7	1022.3	950.4	827.3	834.9	909.2
2023-05-12 02:12:03.301820	1458.0	1614.4	1395.5	1462.5	1567.9	1248.3	1231.9	1756.5	5356.6	2538.9	6188.6	2587.5	3399.9	2418.7	2427.0	3109.9	1161.4	996.4	993.8	1270.9	2740.0	2638.0	2373.9	3133.7	1182.1	510.6	1000.6	1020.8	949.6	834.4	854.8	920.8
2023-05-12 02:32:14.198486	1422.0	1593.9	1373.1	1450.8	4997.0	1236.2	1202.8	1581.3	5949.7	2638.4	6446.6	2697.1	3486.8	2459.6	2479.4	3002.6	1222.3	1056.5	1053.4	1426.6	2871.1	2775.9	2469.5	3257.1	1167.2	517.2	1033.5	1020.2	1046.8	880.3	891.5	954.9
2023-05-12 02:52:25.845063	1484.3	1657.1	1436.5	1503.5	1507.2	1232.2	1196.3	1753.0	5761.7	2608.8	6278.8	2629.7	3761.5	2476.9	2473.3	3526.7	1130.2	1005.1	1001.5	1169.1	2918.3	2837.0	2546.3	3288.0	1157.9	510.5	994.6	1007.5	1048.7	887.8	889.9	963.0
2023-05-12 03:12:37.249745	1506.6	1675.4	1456.0	1522.4	1551.0	1229.0	1204.5	1684.8	5852.7	2618.2	6311.0	2669.8	3637.5	2448.2	2453.0	3009.1	1131.7	1036.3	1028.6	1216.2	2803.1	2689.0	2407.0	3121.9	1136.2	504.0	990.3	986.9	1022.8	859.3	872.6	955.2
2023-05-12 03:32:47.951281	1534.3	1703.8	1468.8	1539.6	1378.5	1197.8	1170.9	1697.9	5696.9	2672.9	6424.8	2711.0	3530.1	2418.3	2406.0	2958.5	1173.2	1038.3	1035.1	1164.6	2770.0	2687.5	2400.9	3269.4	1161.9	509.7	1001.3	1004.0	1086.8	883.9	895.7	948.0
2023-05-12 03:52:58.760371	1522.5	1689.0	1450.4	1521.9	1616.1	1288.8	1250.0	1677.1	5703.4	2597.9	6333.6	2646.8	3404.9	2427.4	2449.6	3052.1	1133.0	1044.7	1040.1	1200.7	2802.0	2702.1	2424.6	3133.2	1109.1	490.8	976.8	990.6	1029.2	845.9	864.7	922.0
2023-05-12 04:13:09.286904	1531.9	1704.6	1468.9	1534.5	1627.6	1297.9	1260.4	1783.7	5504.3	2521.9	6202.1	2542.2	3336.0	2341.2	2356.1	2875.8	1183.5	1041.1	1032.0	1193.3	2809.2	2705.7	2434.2	3173.0	1131.1	515.0	985.6	996.1	1125.8	936.1	939.9	1016.6
2023-05-12 04:33:20.307914	1497.3	1659.4	1427.8	1524.2	1504.9	1218.6	1191.4	1707.3	5669.4	2577.9	6281.0	2619.6	3061.4	2313.8	2310.5	2895.2	1131.6	1018.5	1003.1	1232.8	2687.9	2608.4	2323.7	2980.1	1107.7	486.9	956.5	963.8	1128.2	863.6	878.0	957.2
2023-05-12 04:53:31.432867	1477.7	1638.8	1446.3	1502.4	1301.1	1130.4	1120.7	1439.3	5359.0	2529.8	6270.2	2501.2	3368.0	2348.5	2355.7	3226.7	1135.5	1022.7	1013.1	1163.6	2753.6	2634.8	2361.0	3062.9	1113.7	487.0	935.3	953.1	1053.2	880.4	884.1	953.7
2023-05-12 05:13:42.947468	1504.8	1690.6	1457.2	1514.5	1690.0	1340.1	1289.4	1810.3	5419.9	2510.2	6132.2	2498.9	3113.0	2258.9	2280.8	2982.3	1119.8	1031.8	1027.1	1165.2	2689.7	2609.1	2365.8	2998.9	1145.2	504.5	996.6	1008.0	1217.7	895.8	914.4	978.5
2023-05-12 05:33:53.389338	1485.3	1652.6	1431.3	1505.1	1569.2	1286.6	1242.4	1619.9	5566.1	2655.1	6406.8	2694.8	3328.7	2349.0	2383.5	3088.4	1169.9	1054.5	1042.4	1155.6	2708.5	2603.3	2367.6	3056.7	1148.2	511.8	1012.8	1071.8	1100.1	848.7	857.6	937.1
2023-05-12 05:54:04.577932	1533.1	1677.6	1461.3	1526.5	1546.8	1244.5	1229.7	1587.9	5374.0	2591.0	6332.8	2620.6	3150.0	2243.0	2286.3	2940.4	1227.6	1071.9	1075.0	1203.4	2778.9	2687.0	2404.0	3122.3	1112.7	497.1	977.0	1017.2	1057.8	875.5	887.1	957.0
2023-05-12 06:14:14.595068	1506.9	1666.3	1451.1	1532.1	1558.0	1258.3	1218.5	1604.9	5250.0	2513.3	6205.9	2535.2	3281.8	2333.7	2355.4	3104.9	1124.3	1009.5	995.3	1086.1	2683.0	2614.3	2332.1	3016.1	1119.1	499.8	975.5	978.9	1152.2	910.4	917.1	993.2
2023-05-12 06:34:24.749434	1541.4	1692.8	1478.2	1569.2	1527.5	1263.6	1219.8	1557.7	5446.0	2583.0	6399.0	2615.6	3198.3	2346.4	2381.9	3039.6	1131.8	1030.0	1024.7	1146.7	2680.7	2597.7	2326.8	2990.6	1135.2	496.5	988.9	997.4	1156.9	917.9	914.5	989.3
2023-05-12 06:54:35.458543	1504.4	1675.4	1434.6	1499.9	4632.9	1204.0	1197.3	1598.4	5338.5	2537.1	6289.1	2582.9	3485.4	2363.9	2381.9	2925.5	1090.4	977.2	984.3	1078.2	2663.8	2567.8	2292.5	2986.6	1097.6	490.6	945.2	959.7	1017.4	828.0	840.4	897.7
2023-05-12 07:14:46.600309	1469.1	1602.7	1402.6	1471.8	1510.1	1235.4	1204.6	1526.2	4911.9	2338.8	5919.7	2349.5	2988.6	2219.8	2226.9	2668.0	1090.2	987.2	985.0	1071.8	2638.3	2548.0	2301.8	3050.0	1099.8	483.2	938.3	944.7	1039.0	841.4	843.6	919.2
2023-05-12 07:34:57.611060	1467.3	1620.6	1412.3	1468.9	1410.1	1155.0	1128.3	1538.0	5044.9	2398.5	6021.4	2421.6	3115.3	2242.8	2268.1	2696.5	1054.8	971.7	957.5	1060.8	2659.7	2581.7	2338.1	3056.6	1091.2	491.3	947.0	954.6	1070.1	855.4	867.8	929.9
2023-05-12 07:55:08.683078	1472.2	1647.1	1424.9	1475.7	1988.4	1291.6	1241.3	1708.3	5249.9	2378.2	6079.8	2476.1	2969.0	2216.7	2215.2	2688.8	1105.4	995.8	986.1	1116.9	2728.2	2640.3	2383.9	3117.8	1092.6	496.4	962.7	979.2	1043.0	845.0	865.8	930.6
