DateTime	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
2023-04-19 12:44:17.818825	658.8	641.3	643.0	656.1	2793.8	2442.6	1148.7	1752.7	1133.8	886.9	885.4	969.9	1112.6	753.4	781.9	1246.0	1103.3	852.3	849.1	1004.3	1027.1	855.4	847.0	1221.4	809.5	790.5	779.2	835.2	712.7	697.8	681.5	724.4
2023-04-19 13:04:29.820473	684.1	661.9	661.1	680.7	2761.7	2418.2	1145.9	1556.1	1149.5	943.8	933.2	1012.9	1118.8	747.2	788.9	1130.1	1225.6	884.6	894.5	966.7	1023.9	846.5	865.1	1114.0	873.6	828.0	815.9	869.2	713.9	703.8	689.1	728.6
2023-04-19 13:24:40.376974	691.5	675.3	669.2	690.2	2767.3	2427.1	1149.1	1538.6	1137.5	928.1	903.2	1006.1	1068.8	753.2	790.5	1214.9	1069.8	852.3	857.0	927.2	1152.6	837.8	836.1	1283.2	851.6	825.6	798.4	863.7	726.9	705.0	696.7	740.3
2023-04-19 13:44:51.262337	662.6	648.2	651.4	679.8	2741.3	2415.4	1114.2	1526.8	1160.0	901.1	893.8	976.2	1073.1	740.8	770.3	1106.0	1014.3	837.8	819.8	910.4	1056.9	825.5	823.1	1211.5	843.3	809.6	800.5	872.2	729.7	705.9	697.0	741.0
2023-04-19 14:05:04.398833	677.5	657.9	662.7	691.4	2692.4	2388.0	1108.2	1584.7	1110.7	884.0	871.8	962.6	1129.3	766.7	809.8	1075.6	1424.8	1038.6	1029.7	1321.6	983.0	806.9	818.7	1108.4	845.0	814.8	809.0	865.8	717.2	703.9	690.7	721.1
2023-04-19 14:25:16.841659	679.0	671.2	668.6	686.5	2677.6	2345.1	1095.5	1738.0	1116.2	883.0	864.9	956.3	1128.7	749.5	776.7	1084.6	1084.4	822.9	828.3	905.2	984.5	832.1	824.8	1050.6	835.3	793.0	786.1	841.2	710.6	702.5	692.5	727.6
2023-04-19 14:45:29.115391	681.7	659.7	665.2	690.1	2778.2	2454.2	1142.7	1643.0	1214.0	877.0	861.5	948.2	1153.1	768.7	803.7	1016.7	994.9	817.6	820.4	916.1	988.0	834.3	834.7	1109.2	859.0	824.6	817.5	871.3	703.6	688.7	688.3	723.6
2023-04-19 15:05:39.536401	664.1	648.5	647.5	679.7	2680.2	2348.8	1089.8	1501.2	1093.7	837.6	836.7	907.4	1082.0	742.8	770.5	1046.5	1500.1	1000.1	995.9	1201.4	939.4	802.1	808.3	1013.1	850.2	807.7	796.7	836.8	682.2	666.9	667.1	692.1
2023-04-19 15:25:50.266524	647.3	628.7	635.2	663.9	2593.5	2285.2	1062.3	1453.0	1053.1	853.8	837.2	916.3	1026.6	740.3	772.7	1075.3	1357.5	939.8	933.4	1083.9	876.7	792.8	803.3	957.0	852.7	832.8	787.7	841.9	717.2	702.7	696.6	730.9
2023-04-19 15:46:00.366020	687.6	666.7	666.2	685.8	2587.6	2264.7	1066.0	1521.5	1033.4	857.7	859.4	943.9	1025.4	763.2	793.0	1097.3	1049.1	842.3	847.8	907.3	949.6	817.7	814.3	992.2	842.4	803.5	789.8	833.6	712.7	697.5	690.0	723.9
2023-04-19 16:06:12.392028	676.8	652.1	658.4	685.9	2620.4	2274.6	1055.8	1486.0	1028.3	853.8	846.6	912.5	1038.3	738.0	774.6	1113.9	981.7	790.0	797.1	860.3	915.2	797.6	798.0	997.8	860.8	821.1	801.0	854.3	713.2	699.1	700.9	735.2
2023-04-19 16:26:22.727539	659.3	650.9	643.7	668.9	2567.0	2241.6	1064.0	1435.2	1227.3	908.9	882.7	983.5	922.0	706.5	739.9	1063.7	1226.9	954.2	956.4	1119.3	931.6	803.1	792.2	966.9	803.0	779.1	768.3	826.6	719.6	704.0	694.4	731.3
2023-04-19 16:46:32.935600	654.6	634.9	655.5	678.5	2532.9	2211.3	1043.8	1402.9	1085.2	850.0	821.9	905.8	961.8	747.9	782.2	1126.2	1099.6	811.2	805.9	915.4	982.1	805.0	821.7	977.3	825.2	791.1	793.4	871.4	708.2	708.1	693.9	724.6
2023-04-19 17:06:46.336820	681.9	670.1	671.7	691.8	2558.0	2219.9	1051.2	1436.1	1141.1	889.0	859.7	937.9	956.2	724.4	761.0	1250.3	1359.4	919.2	907.7	1094.5	891.8	795.0	800.0	973.8	828.8	801.0	794.0	843.5	702.5	693.9	691.2	715.8
2023-04-19 17:26:56.992889	651.3	642.0	639.1	660.7	2463.7	2157.3	1026.5	1462.3	1177.5	859.2	839.8	919.6	890.9	696.9	728.5	1160.7	1020.7	809.9	812.2	882.1	897.4	800.6	800.5	965.2	833.7	789.9	779.2	847.3	716.3	699.0	689.7	725.1
2023-04-19 17:47:07.440297	663.8	652.5	651.5	679.0	2480.7	2138.7	1016.6	1446.4	988.3	822.8	812.3	894.1	900.3	719.0	744.0	965.9	955.1	799.3	801.5	896.2	853.1	780.8	789.2	913.9	945.2	803.7	786.9	896.1	692.4	681.3	675.2	705.7
2023-04-19 18:07:18.357175	677.7	656.8	652.1	678.4	2457.9	2178.7	1056.7	1383.4	998.7	821.8	807.4	877.1	922.5	731.0	768.3	1058.3	975.1	797.5	784.6	863.2	884.5	765.1	769.7	914.6	830.6	790.4	778.3	831.5	692.9	684.8	676.1	708.8
2023-04-19 18:27:30.152077	670.2	639.5	651.0	673.7	2545.9	2213.6	1040.2	1382.1	996.1	828.9	817.8	891.4	928.7	731.6	766.4	1110.2	977.9	823.3	825.2	891.8	868.1	792.8	796.1	921.2	835.0	800.8	782.4	862.3	690.1	683.6	679.4	701.6
2023-04-19 18:47:41.927478	662.9	653.7	659.4	680.8	2532.8	2193.3	1037.1	1384.3	982.0	850.1	838.5	907.5	955.5	722.5	756.1	1206.5	937.6	803.0	808.0	884.2	894.6	771.0	774.4	916.5	822.1	783.2	771.0	837.2	712.3	714.0	692.8	729.0
2023-04-19 19:07:53.935709	666.3	653.3	662.7	682.0	2551.2	2183.2	1042.9	1341.1	1133.2	873.6	851.5	924.7	879.6	708.6	733.4	1150.9	933.7	788.7	793.2	855.6	904.9	782.0	786.3	939.8	784.8	758.3	750.4	803.3	706.2	685.8	686.7	714.9
2023-04-19 19:28:07.293284	665.9	650.1	657.4	679.1	2574.4	2202.1	1057.1	1361.4	955.6	818.7	820.8	869.1	926.3	722.1	759.7	1060.3	986.4	788.3	785.6	891.3	935.3	780.6	784.6	920.6	904.4	811.0	802.1	911.1	699.0	684.5	677.9	705.1
2023-04-19 19:48:20.376873	671.5	655.1	662.4	687.4	2469.2	2173.5	1050.1	1361.5	1120.7	858.7	847.1	899.1	964.5	759.2	788.4	1080.2	987.9	832.1	841.1	912.3	932.0	796.9	808.4	943.6	848.7	814.3	799.9	863.5	697.9	695.2	684.7	725.9
2023-04-19 20:08:33.071886	660.2	665.1	648.2	672.0	2535.4	2236.1	1069.3	1396.1	1088.4	827.8	809.9	880.4	873.6	716.7	741.4	1064.4	990.1	809.5	803.8	891.1	880.7	767.4	751.6	889.1	831.9	785.8	770.2	823.9	685.0	681.1	671.0	698.6
2023-04-19 20:28:44.148764	654.2	642.2	646.1	663.3	2487.8	2142.7	1040.2	1331.1	1137.2	880.1	870.9	935.9	895.9	707.9	739.1	1023.1	1002.6	814.8	816.5	899.6	871.2	783.8	778.0	918.1	840.9	806.5	787.2	839.8	675.2	669.0	668.5	694.3
2023-04-19 20:48:56.365845	660.2	652.2	651.5	679.5	2575.1	2223.9	1046.4	1350.8	1026.7	816.3	821.9	1092.8	913.9	733.9	762.7	1087.3	913.7	811.9	812.2	868.8	881.4	785.0	795.4	913.2	859.6	788.1	773.7	845.8	685.4	681.2	679.6	718.8
2023-04-19 21:09:07.012157	665.1	645.1	646.5	663.6	2485.2	2190.6	1034.7	1344.1	1167.7	860.9	849.6	1026.2	920.8	725.9	761.7	1017.7	1001.7	785.1	790.9	853.4	851.2	750.4	756.2	859.7	901.6	795.1	777.9	860.6	699.5	689.2	675.8	713.9
2023-04-19 21:29:20.293623	632.3	623.2	640.3	665.0	2444.8	2133.3	1049.6	1319.8	984.3	797.6	798.2	988.6	879.3	723.5	759.5	1037.6	1014.9	806.8	812.8	883.4	837.4	774.4	787.1	869.7	831.5	797.2	777.1	835.6	713.6	704.3	709.3	723.1
2023-04-19 21:49:31.488230	665.1	660.6	664.9	676.1	2444.1	2184.7	1019.0	1320.6	995.3	802.8	794.6	935.1	850.4	708.4	724.9	1034.3	944.5	793.2	795.0	857.0	847.3	773.1	771.9	991.9	830.5	783.5	782.0	825.1	698.4	692.6	683.2	717.8
2023-04-19 22:09:43.147819	669.7	656.9	657.4	675.6	2579.9	2172.7	1036.8	1381.8	1004.3	818.2	801.4	908.8	942.6	747.4	776.4	1133.6	902.5	798.7	802.9	870.0	818.1	754.0	746.3	842.6	828.7	798.4	785.1	835.3	705.1	701.8	694.0	717.5
2023-04-19 22:29:53.383048	675.0	665.5	676.2	688.6	2569.9	2196.7	1053.3	1350.0	988.8	809.1	807.2	934.2	878.6	733.2	777.7	1095.4	952.2	808.6	803.9	857.6	866.5	748.7	761.7	941.7	822.3	791.8	781.7	847.8	706.7	694.1	684.4	726.2
2023-04-19 22:50:05.084742	644.5	624.2	624.8	643.2	2522.4	2189.8	1042.0	1339.4	971.2	794.1	783.5	898.6	903.0	706.4	740.0	1029.5	971.4	779.6	785.2	865.6	863.8	758.3	756.4	873.2	811.0	781.3	760.2	812.7	685.7	679.1	669.1	704.0
2023-04-19 23:10:18.164539	666.5	647.7	656.8	676.9	2516.5	2186.5	1049.2	1356.9	1095.1	824.6	827.6	925.8	920.3	726.5	758.6	997.6	995.1	791.2	782.5	850.1	813.9	754.6	763.6	841.1	816.2	775.6	779.4	822.0	690.2	674.4	670.0	700.1
2023-04-19 23:30:28.245651	669.4	659.8	658.5	676.9	2492.8	2175.3	1051.2	1363.2	1111.4	826.0	805.8	900.6	867.6	714.8	751.7	1010.6	952.1	790.3	784.5	839.6	833.6	741.4	745.2	868.9	879.0	794.0	783.7	850.2	717.9	711.0	697.4	724.5
2023-04-19 23:50:39.623241	646.2	630.3	632.4	651.5	2401.8	2115.3	1039.3	1333.3	958.2	791.5	790.9	894.7	855.6	728.2	763.2	1004.4	960.6	794.5	777.5	839.3	808.4	752.2	762.2	900.4	782.0	757.2	737.5	795.3	700.8	695.6	678.1	707.0
2023-04-20 00:10:50.106659	673.9	665.4	667.1	688.1	2468.3	2144.5	1034.9	1283.7	1091.0	868.2	842.6	917.0	849.9	716.9	759.8	1004.0	974.6	825.4	832.7	890.3	854.0	774.0	780.0	870.7	818.4	789.3	781.3	834.3	719.2	706.1	697.0	733.2
2023-04-20 00:31:02.130599	665.2	652.7	658.9	688.0	2543.6	2238.7	1061.6	1315.8	1019.3	813.1	809.3	882.7	877.9	728.1	759.1	1037.5	1168.1	929.8	929.9	1100.6	858.6	768.1	771.4	866.1	876.9	799.6	783.9	844.8	709.6	698.0	690.7	728.0
2023-04-20 00:51:13.260620	672.0	660.5	667.7	686.6	2433.0	2153.7	1042.2	1273.4	993.6	815.0	815.8	891.3	876.8	739.5	760.8	1012.1	1060.5	828.3	823.1	884.9	853.4	771.0	767.5	847.0	807.9	775.9	763.3	818.4	695.2	683.5	683.3	729.8
2023-04-20 01:11:24.058699	675.7	671.5	668.4	694.9	2540.7	2221.2	1063.4	1387.0	992.0	812.3	806.3	909.4	849.8	728.2	752.0	1050.2	1009.8	818.1	803.4	855.2	863.0	775.0	771.7	850.9	845.3	780.1	767.0	838.1	687.5	685.0	677.6	729.9
2023-04-20 01:31:37.677334	674.0	657.6	651.8	679.4	2528.0	2207.9	1064.7	1315.8	973.8	830.7	808.5	888.5	880.3	748.8	781.5	1027.5	998.2	805.3	808.5	906.6	876.0	777.8	784.4	865.1	871.2	798.0	782.0	842.6	700.9	696.4	686.5	722.0
2023-04-20 01:51:48.872173	658.3	657.4	654.2	677.0	2450.7	2097.2	1008.7	1276.4	1047.1	816.6	810.4	889.5	867.1	754.4	770.5	1052.8	1013.9	798.0	803.4	877.2	879.5	773.9	773.0	866.2	807.9	774.4	757.5	816.2	699.7	687.3	685.3	719.2
2023-04-20 02:12:00.962830	683.8	668.1	673.4	696.2	2518.2	2207.6	1062.2	1350.7	966.1	823.5	813.3	891.0	854.2	736.0	769.8	1007.2	939.6	801.4	810.7	870.3	831.4	756.5	749.6	856.4	851.8	801.2	795.6	840.5	704.1	695.0	690.7	728.7
2023-04-20 02:32:13.177439	658.6	653.5	654.9	674.7	2418.4	2097.6	1015.7	1295.9	944.0	807.5	793.8	864.1	828.2	705.8	731.7	981.4	1238.0	865.0	869.2	999.4	813.2	770.6	775.3	851.9	798.0	772.1	762.8	807.7	727.0	718.6	719.3	735.0
2023-04-20 02:52:24.703468	675.8	661.9	665.2	679.7	2445.5	2118.0	1032.0	1281.6	1047.1	795.3	802.6	865.3	833.0	696.6	724.2	965.9	940.5	791.3	798.1	850.7	802.2	763.7	775.6	853.8	814.2	791.1	792.6	844.8	718.6	718.3	712.9	734.4
2023-04-20 03:12:35.560493	675.1	671.8	672.9	686.8	2489.3	2169.4	1060.9	1288.2	984.4	828.8	824.8	896.0	846.8	741.7	772.7	994.8	978.9	797.8	807.3	870.2	846.3	788.3	782.3	886.2	835.1	806.0	785.8	832.1	717.3	702.7	691.2	725.5
2023-04-20 03:32:49.719617	684.2	671.4	671.0	696.1	2505.6	2182.6	1057.3	1274.2	967.4	810.9	813.5	889.1	861.4	732.7	771.8	1009.5	1224.8	903.7	884.7	1029.6	837.1	763.4	758.7	842.9	812.1	784.3	779.9	833.0	706.8	696.7	694.8	727.7
2023-04-20 03:53:00.118241	664.6	654.0	656.7	686.5	2543.4	2208.1	1063.9	1298.0	932.3	793.9	780.7	845.1	826.9	705.7	739.7	985.0	1093.5	857.0	856.6	1014.7	803.5	746.7	753.3	843.6	834.8	800.9	777.8	832.6	692.7	675.8	669.4	701.0
2023-04-20 04:13:13.936889	679.2	666.7	676.3	691.9	2478.2	2151.3	1032.9	1251.7	1014.6	821.8	817.2	908.2	873.7	735.0	775.9	902.3	902.7	823.9	819.7	864.5	889.9	778.8	798.6	891.9	882.0	803.4	794.3	857.8	710.7	706.4	703.9	744.0
2023-04-20 04:33:24.587656	681.7	670.6	667.5	682.3	2460.4	2107.7	1018.3	1245.6	951.2	824.3	810.7	876.1	866.4	736.7	763.3	870.9	883.3	787.1	782.3	822.6	815.2	756.3	753.9	845.1	822.4	782.7	771.3	841.4	707.3	706.8	697.4	727.0
2023-04-20 04:53:34.815812	694.2	681.5	685.4	706.1	2568.8	2224.9	1065.3	1335.7	945.6	832.1	847.0	918.3	952.5	728.1	753.2	848.3	952.9	814.3	813.2	871.7	821.7	772.2	783.5	860.1	846.5	809.6	797.0	840.2	710.3	701.3	695.5	728.8
2023-04-20 05:13:47.459136	671.7	673.9	676.9	696.5	2473.9	2133.6	1024.9	1243.4	962.2	823.0	812.2	890.9	877.4	719.1	746.1	842.6	984.0	815.9	799.2	867.1	828.7	783.4	775.9	842.0	810.0	776.3	785.8	825.3	707.0	698.1	703.7	734.1
2023-04-20 05:33:58.316529	656.9	646.8	651.3	679.7	2387.5	2054.9	991.7	1219.7	936.0	793.9	786.3	871.9	926.3	708.7	747.9	847.9	905.3	778.4	787.4	851.4	841.0	759.6	762.6	872.9	821.8	786.0	768.1	818.7	714.5	711.9	701.8	732.9
2023-04-20 05:54:09.212049	676.2	664.7	663.6	695.2	2418.6	2115.5	1018.1	1236.0	933.5	809.8	800.5	866.0	853.1	723.9	753.2	835.5	901.2	801.8	813.3	844.4	815.2	743.9	748.1	838.1	821.8	794.4	785.3	837.5	703.8	697.2	688.2	712.0
2023-04-20 06:14:22.275821	676.6	664.8	663.3	693.8	2447.9	2121.1	1007.0	1228.8	960.9	798.6	785.2	867.0	836.2	713.5	742.4	816.5	874.7	773.2	782.9	836.2	832.8	760.4	755.6	839.4	827.4	799.3	778.6	822.3	713.7	705.8	706.5	735.9
2023-04-20 06:34:35.372039	667.0	662.6	674.3	698.8	2429.0	2098.9	1020.8	1256.5	914.7	808.7	796.2	865.1	832.4	719.6	753.7	840.9	931.5	823.8	814.4	863.8	817.6	772.1	778.2	874.8	816.2	782.0	761.7	816.9	718.8	709.2	694.0	730.1
2023-04-20 06:54:46.771255	662.6	653.4	658.3	676.0	2393.8	2072.8	1016.2	1233.0	1008.6	805.7	796.0	868.6	814.9	703.1	719.9	804.7	849.5	762.8	786.0	832.7	779.0	729.2	734.1	816.7	804.2	775.3	776.1	818.8	717.7	709.1	699.7	728.3
2023-04-20 07:14:59.429647	662.3	651.4	656.4	682.4	2332.6	2034.5	1001.4	1264.4	940.2	791.9	793.6	875.9	823.3	709.5	737.7	815.3	935.3	807.2	800.5	853.9	798.1	751.4	762.4	851.2	867.8	800.0	781.5	826.5	724.2	713.5	705.7	736.8
2023-04-20 07:35:10.609962	662.5	655.6	664.0	680.2	2444.5	2132.8	1031.5	1299.1	908.3	785.5	776.5	851.7	808.0	706.7	722.7	812.9	922.6	776.8	789.8	844.1	797.6	754.7	755.2	870.7	829.6	798.1	780.8	823.8	697.8	688.1	684.3	718.7
2023-04-20 07:55:22.954962	682.5	660.1	661.7	678.5	2407.2	2105.5	1015.8	1337.9	932.2	790.3	799.0	862.3	830.1	723.3	762.6	863.6	950.5	781.8	789.0	841.0	857.0	755.0	742.9	855.6	954.8	769.7	758.1	830.6	717.7	707.4	728.1	752.0
2023-04-20 08:15:34.051461	674.3	659.8	667.5	696.8	2395.4	2098.8	1014.0	1249.8	914.8	788.5	773.5	840.6	829.9	713.8	747.3	848.1	936.8	828.7	822.1	866.9	829.9	782.1	781.6	868.6	837.0	801.4	785.5	838.4	724.5	712.4	713.4	742.7
